id,post_parent,image,image_gallery,post_title,post_content,post_excerpt,post_name,post_date,_sku,product_cat,product_tag,_regular_price,_sale_price,_sale_price_dates_from,_sale_price_dates_to,_featured,_tax_status,_tax_class,_weight,_height,_width,_length,_stock,_stock_status,_manage_stock,_backorders,_sold_individually,product_shipping_class,grouped_items,_product_adminlink,_purchase_note,post_status,_visibility,_upsell_ids,_crosssell_ids,_downloadable,_virtual,_download_expiry,_download_limit,_downloadable_files,_download_type,_product_url,_button_text,comment_status,menu_order,product_type,_product_permalink,_default_attributes,attribute_pa_anbieter,attribute_pa_white-label,attribute_pa_produkttyp
3100,0,,,Illegaler Zaun - Nachbar missachtet Grundstücksgrenze,"Ihr Nachbar hat einen Zaun zum Teil oder ganz auf Ihrem Grundstück errichtet und Sie wollen das nicht hinnehmen?

<strong>Das Beratungsangebot
</strong>Wir prüfen Ihren Fall und zeigen Ihnen Ihre rechtlichen Möglichkeiten auf, um gegen die Errichtung des Zauns vorzugehen.","Wir erläutern Ihnen Ihre Rechte, im Fall eines illegal errichteten Zauns durch Ihren Nachbarn.",illegaler-zaun-nachbar-missachtet-grundstuecksgrenze,2015-10-14 14:34:46,,Nachbarrecht,"Nachbarschaftsrecht, Nachbarrecht, Verbraucher, Abstandsmaße, Grundstücksgrenze, Zaun",79.00,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=3100&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/nachbarrecht/illegaler-zaun-nachbar-missachtet-grundstuecksgrenze/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
2981,0,,,Immobilienfonds - Prüfung der rechtlichen Möglichkeiten bei Falschberatung,"Sie haben sich aufgrund einer Beratung zum Erwerb eines Immobilienfonds entschlossen und sind jetzt der Meinung, dass diese Beratung nicht zutreffend oder unvollständig war?

<strong>Das Beratungsangebot</strong>
Wir prüfen für Sie anhand des geschilderten Beratungsablaufs, ob grundsätzlich Schadensersatzansprüche oder eine Vertragsauflösung wegen falscher Beratung in Betracht kommen.

Bei einer Anlageberatung besteht die vertragliche Pflicht des Beraters, den Anlageinteressenten anleger- und objektgerecht zu beraten. Dies bedeutet, dass die Anlage dem Risikoprofil des Anlegers entsprechen muss und er über die konkreten Risiken der empfohlenen Anlage aufzuklären ist. Bei einem Verstoß gegen die Beratungspflicht ist sowohl ein Schadensersatz, als auch eine Vertragsauflösung möglich.",Wir prüfen ob Schadensersatzansprüche oder eine Vertragsauflösung wegen falscher Beratung bei der Beteiligung an einem Immobilienfonds in Betracht kommen.,immobilienfonds-pruefung-der-rechtlichen-moeglichkeiten-bei-falschberatung,2015-08-28 16:27:08,,Bank- und Kapitalmarktrecht,"Verbraucher, Unternehmer, Bankrecht, Kapitalmarktrecht, Kapitalanlage, Beratungsablauf, Falschberatung, Immobilienfonds, Fonds",120.00,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=2981&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/bankrecht/immobilienfonds-pruefung-der-rechtlichen-moeglichkeiten-bei-falschberatung/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
435,0,,,Immobilienkauf (gewerblich) Vertragsentwurf  - rechtliche Überprüfung,"Sie überlegen den Erwerb einer gewerblich zu nutzenden Immobilie und der Verkäufer legt einen notariellen Kaufvertragsentwurf vor.

<strong>Das Beratungsangebot</strong>
Wir prüfen den Vertrag ausführlich und kommentieren diesen so, dass Sie dies dem Verkäufer und dem Notar zur weiteren Bearbeitung unter Wahrung Ihrer Interessen vorlegen können.","Sie möchten eine gewerblich zu nutzenden Immobilie erwerben und der Verkäufer legt einen notariellen Kaufvertragsentwurf vor. Wir prüfen den Vertrag ausführlich und kommentieren diesen so, dass Sie diese dem Verkäufer und dem Notar zur weiteren Bearbeitung unter Wahrung Ihrer Interessen vorlegen können.",gewerblicher-immobilienkaufvertragsentwurf,2015-01-05 15:18:29,,Immobilien-/Mietrecht,"Immobilienkaufvertrag, Immobilienrecht, Immobilien, Immobilienkaufvertragsentwurf, Notar, Gewerbe, Unternehmer",499,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=435&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/immobilien-mietrecht/gewerblicher-immobilienkaufvertragsentwurf/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
434,0,,,Immobilienkauf (privat) Vertragsentwurf - rechtliche Überprüfung,"Sie überlegen den Erwerb einer privat zu nutzenden Immobilie und der Verkäufer legt einen notariellen Kaufvertragsentwurf vor.

<strong>Das Beratungsangebot</strong>
Wir prüfen den Vertrag ausführlich und kommentieren diesen so, dass Sie dies dem Verkäufer und dem Notar zur weiteren Bearbeitung unter Wahrung Ihrer Interessen vorlegen können.","Sie wollen eine privat zu nutzenden Immobilie erwerben und der Verkäufer hat einen notariellen Kaufvertragsentwurf vorgelegt. Wir prüfen den Vertrag ausführlich und kommentieren diesen so, dass Sie diese dem Verkäufer und dem Notar zur weiteren Bearbeitung unter Wahrung Ihrer Interessen vorlegen können.",privater-immobilienkaufvertrag,2015-01-05 15:10:03,,Immobilien-/Mietrecht,"Immobilienkaufvertrag, Immobilienkauf, Immobilienrecht, Kaufvertrag, Immobilien, Verbraucher",299,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=434&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/immobilien-mietrecht/privater-immobilienkaufvertrag/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
2219,0,,,Impressum Ihrer Webseite,"Sie möchten für Ihr Unternehmen eine Webseite einrichten und brauchen ein Impressum? Oder haben Sie bereits eine Webseite bei der Sie sich über die Rechtmäßigkeit des Impressums im Unklaren sind?

Unsere Rechtsanwälte beraten Sie gerne über Form und Inhalt Ihres Impressums mit Hinweisen über mögliche Problemfelder bei einem Impressum.",Unsere Rechtsanwälte beraten Sie über Form und Inhalt Ihres Webseiten-Impressums mit Hinweisen über mögliche Problemfelder.,impressum,2015-04-28 17:13:39,,Datenschutzrecht,"Datenschutz, Unternehmer, Datenschutzrecht, Impressum, Webseite",100.00,,,,no,Taxable,Standard,,,,,,instock,no,Do not allow,no,,Choose a grouped product...,post.php?post=2219&action=edit,,draft,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/?post_type=product&p=2219,,Kanzlei Prof. Schweizer,ADM,
2757,0,,,Individuelles Angebot: Vertretung vor Gericht,"Ich werde das machen und dann werde ich das machen und dann das und danach erledige ich das. Falls es nötig ist, mache ich noch dieses.",,individuelles-angebot-vertretung-vor-gericht,2015-07-07 16:47:27,,individualoffer,,1,1,,,no,Taxable,Standard,,,,,,instock,no,Do not allow,no,,Choose a grouped product...,post.php?post=2757&action=edit,,publish,Catalog/search,,,yes,yes,,,,Standard,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/individualoffer/individuelles-angebot-vertretung-vor-gericht/,,STEINPICHLER Rechtsanwälte PartGmbB,,
2214,0,,,Informationspflichten gegenüber dem Betroffenen,"Sie möchten wissen, welche Informationspflichten Sie gegenüber dem Befragten oder dem von der Datenerhebung betroffenen haben?

Unsere Anwälte beraten Sie zu Art und Umfang der Informationspflichten bei der Erhebung personenbezogener Daten im Bereich der Markt- und Meinungsforschung und stimmen diese auf Wunsch auf Ihren konkreten Auftrag ab.","Sie möchten wissen, welche Informationspflichten Sie gegenüber dem Befragten oder dem von der Datenerhebung betroffenen haben? Unsere Anwälte beraten Sie zu Art und Umfang der Informationspflichten bei der Erhebung personenbezogener Daten im Bereich der Markt- und Meinungsforschung.",informationspflichten,2015-04-28 16:54:54,,Datenschutzrecht,"Datenschutz, Unternehmer, Datenschutzrecht, Informationspflicht, Datenerhebung",100.00,,,,no,Taxable,Standard,,,,,,instock,no,Do not allow,no,,Choose a grouped product...,post.php?post=2214&action=edit,,draft,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/?post_type=product&p=2214,,Kanzlei Prof. Schweizer,ADM,
2408,0,,,Interviewerschulung,"Inhalte des Seminars:

Grundlagen der Interviewführung
Praktische Übungen",Inhalte des Seminars: Schulung zukünftiger Interviewer,interviewerschulung,2015-05-06 13:38:34,,Vorträge &amp; Seminare,"Unternehmer, Marktforschung, Seminar, Interviewerschulung",100.00,,,,no,Taxable,Standard,,,,,,instock,no,Do not allow,no,,Choose a grouped product...,post.php?post=2408&action=edit,,draft,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/?post_type=product&p=2408,,Kanzlei Prof. Schweizer,ADM,
3009,0,,,Krankenhaustagegeld - Erstberatung bei verweigerter Zahlung,"Sie haben eine Krankenhaustagegeldversicherung abgeschlossen. Nach einem Krankenhausaufenthalt verweigert Ihnen der Versicherer jedoch die (vollständige) Zahlung des Krankenhaustagegeldes?

<strong>Das Beratungsangebot</strong>
Wir beraten im Rahmen dieses Angebotes zu den Erfolgsaussichten des weiteren Vorgehens und klären Sie über die rechtlichen Möglichkeiten auf.",Wir beraten zu den Erfolgsaussichten des weiteren Vorgehens bei Weigerung der Zahlung von Krankenhaustagegeld.,krankenhaustagegeld-erstberatung-bei-verweigerter-zahlung,2015-09-01 15:11:23,,Medizinrecht,"Krankenhaus, Verbraucher, Medizinrecht, Patientenrecht, Krankenhausaufenthalt, Medizinprodukt, Krankenhaustagegeld, Versicherung",149.00,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=3009&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/medizinrecht/krankenhaustagegeld-erstberatung-bei-verweigerter-zahlung/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
3010,0,,,Krankentagegeld - Erstberatung bei verweigerter Zahlung,"Sie haben eine Krankentagegeldversicherung abgeschlossen. Nach Einritt der Arbeitsunfähigkeit  verweigert Ihnen der Versicherer jedoch die (vollständige) Zahlung des Krankentagegeldes?

<strong>Das Beratungsangebot</strong>
Wir beraten im Rahmen dieses Angebotes zu den Erfolgsaussichten des weiteren Vorgehens und klären Sie über die Möglichkeiten auf.",Wir beraten zu den Erfolgsaussichten des weiteren Vorgehens bei Weigerung der Zahlung von Krankentagegeld.,krankentagegeld-erstberatung-bei-verweigerter-zahlung,2015-09-01 15:17:44,,Medizinrecht,"Verbraucher, Medizinrecht, Patientenrecht, Medizinprodukt, Versicherung, Krankentagegeld, Arbeitsunfähigkeit",149.00,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=3010&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/medizinrecht/krankentagegeld-erstberatung-bei-verweigerter-zahlung/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
427,0,,,Kreditvertrag - Bearbeitungsgebühren prüfen,"Sie haben einen Kreditvertrag abgeschlossen und ärgern sich über hohe Bearbeitungsgebühren?

<strong>Das Beratungsangebot</strong>
Wir prüfen die Regelungen in Ihrem Vertrag, ob eine Rückforderung in Frage kommt.","Sie haben einen Kreditvertrag abgeschlossen und ärgern sich über hohe Bearbeitungsgebühren? Wir prüfen die Regelungen in Ihrem Vertrag, ob eine Rückforderung in Frage kommt.",kreditvertrag-bearbeitungsgebuehren-pruefen,2015-01-05 14:27:54,,Bank- und Kapitalmarktrecht,"Kreditvertrag, Kreditgebühren, Privatkredit, Immobilienkredit, Rückforderung, Kreditrecht, Verbraucher, Unternehmer",59,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=427&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/bankrecht/kreditvertrag-bearbeitungsgebuehren-pruefen/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
426,0,,,Kreditvertrag - Prüfung des Widerrufsrechts,"Sie haben einen Kreditvertrag (Privatkredit und Immobilienkredit) abgeschlossen und ärgern sich über zu hohe Zinsen oder wollen den Vertrag vorzeitig ablösen?

<strong>Das Beratungsangebot</strong>
Wir prüfen, ob ein Widerruf nach Verbraucherkreditrecht, und somit eine Beendigung ohne Vorfälligkeitsentschädigung, in Frage kommt.","Sie haben einen Kreditvertrag abgeschlossen und wollen den Vertrag vorzeitig ablösen? Wir prüfen, ob ein Widerruf nach Verbraucherkreditrecht in Frage kommt.",pruefung-widerrufsrecht-kreditvertrag,2015-01-05 14:24:34,,Bank- und Kapitalmarktrecht,"Widerrufsrecht, Kreditvertrag, Kreditrecht, Verbraucher, Unternehmer",59,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=426&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/bankrecht/pruefung-widerrufsrecht-kreditvertrag/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
114,0,,,Kündigungsfristen,"Lorem ipsum dolor sit amet, consetetur sadipscing elitr, sed diam nonumy eirmod tempor invidunt ut labore et dolore magna aliquyam erat, sed diam voluptua. At vero eos et accusam et justo duo dolores et ea rebum. Stet clita kasd gubergren, no sea takimata sanctus est Lorem ipsum dolor sit amet. Lorem ipsum dolor sit amet, consetetur sadipscing elitr, sed diam nonumy eirmod tempor invidunt ut labore et dolore magna aliquyam erat, sed diam voluptua. At vero eos et accusam et justo duo dolores et ea rebum. Stet clita kasd gubergren, no sea takimata sanctus est Lorem ipsum dolor sit amet.","Lorem ipsum dolor sit amet, consetetur sadipscing elitr, sed diam nonumy eirmod tempor invidunt ut labore et dolore magna aliquyam erat, sed diam voluptua.",kuendigungsfristen,2014-12-08 03:04:46,,Arbeitsrecht,"Arbeitsvertrag, Arbeitsrecht",89,,,,no,Taxable,Standard,,,,,,instock,no,Do not allow,no,,Choose a grouped product...,post.php?post=114&action=edit,,draft,Catalog/search,,,no,yes,,,,,,,yes,0,simple,http://dev.recht-sofort.com/?post_type=product&p=114,,,"Guter Rat, SUPERillu, Recht-sofort",
400,0,,,Kündigungsfristen-Check,"Ihr neuer Arbeitgeber möchte Sie so schnell als möglich anstellen, Sie müssen zunächst aber Ihr bisheriges Arbeitsverhältnis kündigen und wollen wissen, zu wann Sie aus dem alten Vertrag herauskommen?

<strong>Das Beratungsangebot</strong>
Sie erhalten rechtsverbindlich Beratung zu den Kündigungsmöglichkeit des aktuellen Vertrages mit Fristberechnung der Kündigung.",Sie erhalten rechtsverbindlich Beratung zu den Kündigungsmöglichkeit des aktuellen Arbeitsvertrages mit Fristberechnung der Kündigung.,kuendigungsfristen-check,2014-12-22 20:03:14,,Arbeitsrecht,"Arbeitsrecht, Kündigung, Kündigungsfrist, Verbraucher, Unternehmer",49,,,,no,Taxable,Standard,,,,,,instock,no,Do not allow,no,,Choose a grouped product...,post.php?post=400&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/arbeitsrecht/kuendigungsfristen-check/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
3084,0,,,Laub - Beeinträchtigung durch herabfallende Blätter,"Sie fühlen sich von Laub beeinträchtigt, das von einem Baum, Strauch oder hohen Pflanzen auf dem Nachbargrundstück auf Ihr Grundstück herabfällt und wollen das nicht hinnehmen?

<strong>Das Beratungsangebot
</strong>Wir prüfen Ihren Fall und zeigen Ihnen Ihre rechtlichen Möglichkeiten auf, um diese Beeinträchtigung zu minimieren.",Wir erläutern Ihnen Ihre Rechte im Falle einer Beeinträchtigung durch auf Ihr Grundstück herabfallendes Laub von einem Nachbarbaum.,laub-beeintraechtigung,2015-10-13 16:49:02,,Nachbarrecht,"Nachbarschaftsrecht, Nachbarrecht, Verbraucher, Nachbar, Laub, Herbst, Blätter",69.00,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=3084&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/nachbarrecht/laub-beeintraechtigung/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
3081,0,,,Laubbläser - Lärmbelästigung durch Gartenarbeiten,"Sie fühlen sich von Lärm und Krach durch die Verwendung einen Laubbläsers auf einem Nachbargrundstück belästigt und wollen das nicht hinnehmen?

<strong>Das Beratungsangebot
</strong>Wir prüfen Ihren Fall und zeigen Ihnen Ihre rechtlichen Möglichkeiten auf, gegen die Lärmbelästigung vorzugehen oder die Immissionen zu reduzieren. Hierzu überprüfen wir insbesondere die Einhaltung von Grenz- und Richtwerten. Angestrebt wird eine möglichst gütliche Lösung.",Wir erläutern Ihnen Ihre Rechte im Falle einer Lärmbelästigung durch Laubbläser.,laubblaeser-laermbelaestigung,2015-10-13 16:40:27,,Nachbarrecht,"Nachbarschaftsrecht, Nachbarrecht, Verbraucher, Lärm, Nachbar, Lärmbelästigung, Laubbläser, Laub, Gartengerät",69.00,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=3081&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/nachbarrecht/laubblaeser-laermbelaestigung/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
424,0,,,Lebensversicherung - Prüfung Widerrufsrecht und Rückabwicklung,"Sie haben einen Lebensversicherungsvertrag und wollen wissen, ob Sie diesen widerrufen können?

<strong>Das Beratungsangebot</strong>
Wir prüfen Ihre Rechte und geben Ihnen rechtssicher Auskunft über Ihre Möglichkeiten. Im Falle eines Widerrufs steht Ihnen eine vollständige Rückgewähr der Prämien (ggf. unter Abzug von Risikoprämien) zu!","Sie haben einen Versicherungsvertrag, insbesondere Lebensversicherung oder Rentenversicherung, und wollen wissen, ob Sie diesen widerrufen können? Wir prüfen Ihre Rechte und geben Ihnen rechtssicher Auskunft über Ihre Möglichkeiten.",lebensversicherung,2015-01-05 14:08:05,,Versicherungsrecht,"Rückabwicklung, Versicherungsrecht, Lebensversicherung, Verbraucher",99,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=424&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/versicherungsrecht/lebensversicherung/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
2984,0,,,Lebensversicherungsfonds - Prüfung der rechtlichen Möglichkeiten bei Falschberatung,"Sie haben sich aufgrund einer Beratung zum Erwerb eines Lebensversicherungsfonds entschlossen und sind jetzt der Meinung, dass diese Beratung nicht zutreffend oder unvollständig war?

<strong>Das Beratungsangebot</strong>
Wir prüfen für Sie anhand des geschilderten Beratungsablaufs, ob grundsätzlich Schadensersatzansprüche oder eine Vertragsauflösung wegen falscher Beratung in Betracht kommen.

Bei einer Anlageberatung besteht die vertragliche Pflicht des Beraters, den Anlageinteressenten anleger- und objektgerecht zu beraten. Dies bedeutet, dass die Anlage dem Risikoprofil des Anlegers entsprechen muss und er über die konkreten Risiken der empfohlenen Anlage aufzuklären ist. Bei einem Verstoß gegen die Beratungspflicht ist sowohl ein Schadensersatz, als auch eine Vertragsauflösung möglich.",Wir prüfen ob Schadensersatzansprüche oder eine Vertragsauflösung wegen falscher Beratung bei der Beteiligung an einem Lebensversicherungsfonds in Betracht kommen.,lebensversicherungsfonds-pruefung-der-rechtlichen-moeglichkeiten-bei-falschberatung,2015-08-28 16:31:10,,Bank- und Kapitalmarktrecht,"Verbraucher, Unternehmer, Bankrecht, Kapitalmarktrecht, Kapitalanlage, Beratungsablauf, Falschberatung, Fonds, Lebensversicherungsfonds",120.00,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=2984&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/bankrecht/lebensversicherungsfonds-pruefung-der-rechtlichen-moeglichkeiten-bei-falschberatung/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
3085,0,,,Lichtimmissionen vom Nachbarn - Beeinträchtigung durch blendende Beleuchtung,"Sie fühlen sich von Lichtquellen oder der Beleuchtung Ihres Nachbarn beeinträchtigt und wollen das nicht hinnehmen?

<strong>Das Beratungsangebot
</strong>Wir prüfen Ihren Fall hinsichtlich einer Überschreitung der Grenzwerte der Licht-Richtlinie LAI und zeigen Ihnen Ihre Rechte auf, gegen die Beeinträchtigung vorzugehen.",Wir erläutern Ihnen Ihre Rechte im Falle einer Beeinträchtigung durch vom Nachbarn verursachte Lichtimmissionen.,lichtimmissionen-vom-nachbarn,2015-10-13 17:10:02,,Nachbarrecht,"Nachbarschaftsrecht, Nachbarrecht, Verbraucher, Nachbar, Lichtimmissionen, Lichtimmission, Beleuchtung, Lampen",69.00,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=3085&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/nachbarrecht/lichtimmissionen-vom-nachbarn/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
2946,0,,,Mangelhafte Ware - Erstberatung zum Umtausch,"Sie haben im Rahmen einer Verkaufsaktion ein mangelhaftes Produkt gekauft, der Verkäufer weigert sich das Produkt umzutauschen?

<strong>Das Beratungsangebot</strong>
Im Rahmen der Beratung benennen wir die Voraussetzungen eines möglichen Umtausches, bzw.  weiterer rechtlicher Möglichkeiten. Wir erläutern auch Höhe und Umfang möglicher Schadensersatzleistungen.","Wir überprüfen, ob Sie ein im Rahmen einer Verkaufsaktion erworbenes, mangelhaftes Produkt umtauschen können.",mangelhafte-ware-erstberatung-zum-umtausch,2015-08-27 12:04:12,,Verbraucherrecht,"Verbraucher, Verbraucherrecht, Verbraucherschutz, Mangel, Aktionsware, Verkaufsaktion, Umtausch",69.00,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=2946&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/verbraucherrecht/mangelhafte-ware-erstberatung-zum-umtausch/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
2224,0,,,Marktforschung und Werbung,"Inhalte des Seminars:

Abgrenzung Marktforschung-Werbung
Kundenzufriedenheitsbefragung
Werbung mit Forschungsergebnissen","Inhalte des Seminars: Abgrenzung Marktforschung-Werbung, Kundenzufriedenheitsbefragung, Werbung mit Forschungsergebnissen",marktforschung-und-werbung-seminar,2015-04-28 18:25:17,,Vorträge &amp; Seminare,"Unternehmer, Marktforschung, Recht der Markt- und Sozialforschung, Seminar",100.00,,,,no,Taxable,Standard,,,,,,instock,no,Do not allow,no,,Choose a grouped product...,post.php?post=2224&action=edit,,draft,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/?post_type=product&p=2224,,Kanzlei Prof. Schweizer,ADM,
2986,0,,,Medien-/Filmfonds - Prüfung der rechtlichen Möglichkeiten bei Falschberatung,"Sie haben sich aufgrund einer Beratung zum Erwerb eines Medienfonds oder Filmfonds entschlossen und sind jetzt der Meinung, dass diese Beratung nicht zutreffend oder unvollständig war?

<strong>Das Beratungsangebot</strong>
Wir prüfen für Sie anhand des geschilderten Beratungsablaufs, ob grundsätzlich Schadensersatzansprüche oder eine Vertragsauflösung wegen falscher Beratung in Betracht kommen.

Bei einer Anlageberatung besteht die vertragliche Pflicht des Beraters, den Anlageinteressenten anleger- und objektgerecht zu beraten. Dies bedeutet, dass die Anlage dem Risikoprofil des Anlegers entsprechen muss und er über die konkreten Risiken der empfohlenen Anlage aufzuklären ist. Bei einem Verstoß gegen die Beratungspflicht ist sowohl ein Schadensersatz, als auch eine Vertragsauflösung möglich.",Wir prüfen ob Schadensersatzansprüche oder eine Vertragsauflösung wegen falscher Beratung bei der Beteiligung an einem Medien-/Filmfonds in Betracht kommen.,medien-filmfonds-pruefung-der-rechtlichen-moeglichkeiten-bei-falschberatung,2015-08-28 16:34:15,,Bank- und Kapitalmarktrecht,"Verbraucher, Unternehmer, Bankrecht, Kapitalmarktrecht, Kapitalanlage, Beratungsablauf, Falschberatung, Fonds, Filmfonds, Medienfonds",120.00,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=2986&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/bankrecht/medien-filmfonds-pruefung-der-rechtlichen-moeglichkeiten-bei-falschberatung/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
2847,0,,,Medizinisch-Psychologische Untersuchung (MPU) - Erstberatung für Betroffene,"Ihnen droht die medizinisch-psychologische Untersuchung?

<strong>Das Beratungsangebot</strong>
Wir erläutern Ihnen im Rahmen einer Erstberatung, was man gegen die Anordnung einer MPU tun kann, wie man sich optimal vorbereitet und wie die Untersuchung konkret abläuft.

Im Rahmen der MPU wird seit 1954 die Fahreignung beurteilt und der Fahrerlaubnisbehörde bei der Entscheidung über die Entziehung und Neuerteilung der Fahrerlaubnis geholfen.","Wir erläutern Ihnen im Rahmen einer Erstberatung, was man gegen die Anordnung einer MPU tun kann, wie man sich optimal vorbereitet und wie die Untersuchung konkret abläuft.",medizinisch-psychologische-untersuchung-mpu-positiven-ausgang-anstreben,2015-08-12 14:17:39,,Verkehrsrecht,"Verbraucher, Verkehrsrecht, Straßenverkehrsordnung, Straßenverkehrsrecht, Fahrerlaubnis, MPU, Idiotentest, Fahrerlaubnisbehörde, Neuerteilung",89.00,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=2847&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/verkehrsrecht/medizinisch-psychologische-untersuchung-mpu-positiven-ausgang-anstreben/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
2975,0,,,Mein neues Angebot,"Das werde ich tun: 

1. Das
2. Dies
3. Jenes",,mein-neues-angebot,2015-08-28 14:43:17,,individualoffer,,1,1,,,no,Taxable,Standard,,,,,,instock,no,Do not allow,no,,Choose a grouped product...,post.php?post=2975&action=edit,,publish,Catalog/search,,,yes,yes,,,,Standard,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/individualoffer/mein-neues-angebot/,,STEINPICHLER Rechtsanwälte PartGmbB,,
16417,0,,,Mein unschlagbares Angebot,nix,,mein-unschlagbares-angebot,2015-11-16 16:15:28,,individualoffer,,1,1,,,no,Taxable,Standard,,,,,,instock,no,Do not allow,no,,Choose a grouped product...,post.php?post=16417&action=edit,,publish,Catalog/search,,,yes,yes,,,,Standard,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/individualoffer/mein-unschlagbares-angebot/,,STEINPICHLER Rechtsanwälte PartGmbB,,
